date,product_id,store_id,units_sold,unit_price,total_revenue
2026-06-12,P017,S001,2,48.0,96.0
2026-06-13,P017,S001,6,48.0,288.0
2026-06-14,P017,S001,5,48.0,240.0
2026-06-15,P017,S001,4,48.0,192.0
2026-06-16,P017,S001,1,48.0,48.0
2026-06-17,P017,S001,2,48.0,96.0
2026-06-18,P017,S001,2,48.0,96.0
2026-06-19,P017,S001,7,48.0,336.0
2026-06-20,P017,S001,7,48.0,336.0
2026-06-21,P017,S001,6,48.0,288.0
2026-06-22,P017,S001,6,48.0,288.0
2026-06-23,P017,S001,1,48.0,48.0
2026-06-24,P017,S001,6,48.0,288.0
2026-06-25,P017,S001,2,48.0,96.0
2026-06-26,P017,S001,2,48.0,96.0
2026-06-27,P017,S001,3,48.0,144.0
2026-06-28,P017,S001,8,48.0,384.0
2026-06-29,P017,S001,2,48.0,96.0
2026-06-30,P017,S001,2,48.0,96.0
2026-07-01,P017,S001,1,48.0,48.0
2026-07-02,P017,S001,2,48.0,96.0
2026-07-03,P017,S001,3,48.0,144.0
2026-07-04,P017,S001,2,48.0,96.0
2026-07-05,P017,S001,5,48.0,240.0
2026-07-06,P017,S001,3,48.0,144.0
2026-07-07,P017,S001,5,48.0,240.0
2026-07-08,P017,S001,2,48.0,96.0
2026-07-09,P017,S001,4,48.0,192.0
2026-07-10,P017,S001,4,48.0,192.0
2026-07-11,P017,S001,5,48.0,240.0
2026-07-12,P017,S001,5,48.0,240.0
2026-07-13,P017,S001,5,48.0,240.0
2026-07-14,P017,S001,4,48.0,192.0
2026-07-15,P017,S001,6,48.0,288.0
2026-07-16,P017,S001,3,48.0,144.0
2026-07-17,P017,S001,1,48.0,48.0
2026-07-18,P017,S001,4,48.0,192.0
2026-07-19,P017,S001,3,48.0,144.0
2026-07-20,P017,S001,4,48.0,192.0
2026-07-21,P017,S001,5,48.0,240.0
2026-07-22,P017,S001,1,48.0,48.0
2026-07-23,P017,S001,1,48.0,48.0
2026-07-24,P017,S001,5,48.0,240.0
2026-07-25,P017,S001,3,48.0,144.0
2026-07-26,P017,S001,8,48.0,384.0
2026-07-27,P017,S001,3,48.0,144.0
2026-07-28,P017,S001,4,48.0,192.0
2026-07-29,P017,S001,3,48.0,144.0
2026-07-30,P017,S001,5,48.0,240.0
2026-07-31,P017,S001,5,48.0,240.0
2026-08-01,P017,S001,5,48.0,240.0
2026-08-02,P017,S001,3,48.0,144.0
2026-08-03,P017,S001,7,48.0,336.0
2026-08-04,P017,S001,0,48.0,0.0
2026-08-05,P017,S001,8,48.0,384.0
2026-08-06,P017,S001,4,48.0,192.0
2026-08-07,P017,S001,2,48.0,96.0
2026-08-08,P017,S001,3,48.0,144.0
2026-08-09,P017,S001,1,48.0,48.0
2026-08-10,P017,S001,4,48.0,192.0
2026-08-11,P017,S001,4,48.0,192.0
2026-08-12,P017,S001,3,48.0,144.0
2026-08-13,P017,S001,6,48.0,288.0
2026-08-14,P017,S001,1,48.0,48.0
2026-08-15,P017,S001,4,48.0,192.0
2026-08-16,P017,S001,2,48.0,96.0
2026-08-17,P017,S001,3,48.0,144.0
2026-08-18,P017,S001,3,48.0,144.0
2026-08-19,P017,S001,7,48.0,336.0
2026-08-20,P017,S001,6,48.0,288.0
2026-08-21,P017,S001,8,48.0,384.0
2026-08-22,P017,S001,4,48.0,192.0
2026-08-23,P017,S001,6,48.0,288.0
2026-08-24,P017,S001,2,48.0,96.0
2026-08-25,P017,S001,5,48.0,240.0
2026-08-26,P017,S001,4,48.0,192.0
2026-08-27,P017,S001,3,48.0,144.0
2026-08-28,P017,S001,5,48.0,240.0
2026-08-29,P017,S001,6,48.0,288.0
2026-08-30,P017,S001,6,48.0,288.0
2026-08-31,P017,S001,3,48.0,144.0
2026-09-01,P017,S001,4,48.0,192.0
2026-09-02,P017,S001,2,48.0,96.0
2026-09-03,P017,S001,7,48.0,336.0
2026-09-04,P017,S001,3,48.0,144.0
2026-09-05,P017,S001,4,48.0,192.0
2026-06-08,P017,S002,6,48.0,288.0
2026-06-09,P017,S002,4,48.0,192.0
2026-06-10,P017,S002,2,48.0,96.0
2026-06-11,P017,S002,5,48.0,240.0
2026-06-12,P017,S002,0,48.0,0.0
2026-06-13,P017,S002,2,48.0,96.0
2026-06-14,P017,S002,3,48.0,144.0
2026-06-15,P017,S002,1,48.0,48.0
2026-06-16,P017,S002,5,48.0,240.0
2026-06-17,P017,S002,6,48.0,288.0
2026-06-18,P017,S002,2,48.0,96.0
2026-06-19,P017,S002,2,48.0,96.0
2026-06-20,P017,S002,7,48.0,336.0
2026-06-21,P017,S002,2,48.0,96.0
2026-06-22,P017,S002,0,48.0,0.0
2026-06-23,P017,S002,5,48.0,240.0
2026-06-24,P017,S002,3,48.0,144.0
2026-06-25,P017,S002,2,48.0,96.0
2026-06-26,P017,S002,6,48.0,288.0
2026-06-27,P017,S002,1,48.0,48.0
2026-06-28,P017,S002,4,48.0,192.0
2026-06-29,P017,S002,4,48.0,192.0
2026-06-30,P017,S002,0,48.0,0.0
2026-07-01,P017,S002,3,48.0,144.0
2026-07-02,P017,S002,4,48.0,192.0
2026-07-03,P017,S002,2,48.0,96.0
2026-07-04,P017,S002,3,48.0,144.0
2026-07-05,P017,S002,7,48.0,336.0
2026-07-06,P017,S002,3,48.0,144.0
2026-07-07,P017,S002,5,48.0,240.0
2026-07-08,P017,S002,3,48.0,144.0
2026-07-09,P017,S002,3,48.0,144.0
2026-07-10,P017,S002,0,48.0,0.0
2026-07-11,P017,S002,5,48.0,240.0
2026-07-12,P017,S002,1,48.0,48.0
2026-07-13,P017,S002,1,48.0,48.0
2026-07-14,P017,S002,6,48.0,288.0
2026-07-15,P017,S002,2,48.0,96.0
2026-07-16,P017,S002,5,48.0,240.0
2026-07-17,P017,S002,4,48.0,192.0
2026-07-18,P017,S002,5,48.0,240.0
2026-07-19,P017,S002,6,48.0,288.0
2026-07-20,P017,S002,3,48.0,144.0
2026-07-21,P017,S002,2,48.0,96.0
2026-07-22,P017,S002,4,48.0,192.0
2026-07-23,P017,S002,1,48.0,48.0
2026-07-24,P017,S002,4,48.0,192.0
2026-07-25,P017,S002,1,48.0,48.0
2026-07-26,P017,S002,3,48.0,144.0
2026-07-27,P017,S002,3,48.0,144.0
2026-07-28,P017,S002,1,48.0,48.0
2026-07-29,P017,S002,3,48.0,144.0
2026-07-30,P017,S002,0,48.0,0.0
2026-07-31,P017,S002,2,48.0,96.0
2026-08-01,P017,S002,2,48.0,96.0
2026-08-02,P017,S002,3,48.0,144.0
2026-08-03,P017,S002,4,48.0,192.0
2026-08-04,P017,S002,4,48.0,192.0
2026-08-05,P017,S002,3,48.0,144.0
2026-08-06,P017,S002,0,48.0,0.0
2026-08-07,P017,S002,1,48.0,48.0
2026-08-08,P017,S002,3,48.0,144.0
2026-08-09,P017,S002,9,48.0,432.0
2026-08-10,P017,S002,2,48.0,96.0
2026-08-11,P017,S002,5,48.0,240.0
2026-08-12,P017,S002,2,48.0,96.0
2026-08-13,P017,S002,2,48.0,96.0
2026-08-14,P017,S002,3,48.0,144.0
2026-08-15,P017,S002,2,48.0,96.0
2026-08-16,P017,S002,1,48.0,48.0
2026-08-17,P017,S002,1,48.0,48.0
2026-08-18,P017,S002,2,48.0,96.0
2026-08-19,P017,S002,5,48.0,240.0
2026-08-20,P017,S002,0,48.0,0.0
2026-08-21,P017,S002,5,48.0,240.0
2026-08-22,P017,S002,3,48.0,144.0
2026-08-23,P017,S002,2,48.0,96.0
2026-08-24,P017,S002,2,48.0,96.0
2026-08-25,P017,S002,2,48.0,96.0
2026-08-26,P017,S002,2,48.0,96.0
2026-08-27,P017,S002,3,48.0,144.0
2026-08-28,P017,S002,1,48.0,48.0
2026-08-29,P017,S002,0,48.0,0.0
2026-08-30,P017,S002,3,48.0,144.0
2026-08-31,P017,S002,2,48.0,96.0
2026-09-01,P017,S002,6,48.0,288.0
2026-09-02,P017,S002,2,48.0,96.0
2026-09-03,P017,S002,3,48.0,144.0
2026-09-04,P017,S002,3,48.0,144.0
2026-09-05,P017,S002,2,48.0,96.0
2026-06-08,P017,S003,6,48.0,288.0
2026-06-09,P017,S003,5,48.0,240.0
2026-06-10,P017,S003,3,48.0,144.0
2026-06-11,P017,S003,1,48.0,48.0
2026-06-12,P017,S003,3,48.0,144.0
2026-06-13,P017,S003,6,48.0,288.0
2026-06-14,P017,S003,3,48.0,144.0
2026-06-15,P017,S003,3,48.0,144.0
2026-06-16,P017,S003,2,48.0,96.0
2026-06-17,P017,S003,1,48.0,48.0
2026-06-18,P017,S003,1,48.0,48.0
2026-06-19,P017,S003,3,48.0,144.0
2026-06-20,P017,S003,6,48.0,288.0
2026-06-21,P017,S003,1,48.0,48.0
2026-06-22,P017,S003,4,48.0,192.0
2026-06-23,P017,S003,3,48.0,144.0
2026-06-24,P017,S003,5,48.0,240.0
2026-06-25,P017,S003,8,48.0,384.0
2026-06-26,P017,S003,3,48.0,144.0
2026-06-27,P017,S003,3,48.0,144.0
2026-06-28,P017,S003,4,48.0,192.0
2026-06-29,P017,S003,3,48.0,144.0
2026-06-30,P017,S003,0,48.0,0.0
2026-07-01,P017,S003,4,48.0,192.0
2026-07-02,P017,S003,1,48.0,48.0
2026-07-03,P017,S003,1,48.0,48.0
2026-07-04,P017,S003,2,48.0,96.0
2026-07-05,P017,S003,2,48.0,96.0
2026-07-06,P017,S003,3,48.0,144.0
2026-07-07,P017,S003,4,48.0,192.0
2026-07-08,P017,S003,4,48.0,192.0
2026-07-09,P017,S003,3,48.0,144.0
2026-07-10,P017,S003,3,48.0,144.0
2026-07-11,P017,S003,6,48.0,288.0
2026-07-12,P017,S003,2,48.0,96.0
2026-07-13,P017,S003,3,48.0,144.0
2026-07-14,P017,S003,3,48.0,144.0
2026-07-15,P017,S003,5,48.0,240.0
2026-07-16,P017,S003,2,48.0,96.0
2026-07-17,P017,S003,4,48.0,192.0
2026-07-18,P017,S003,5,48.0,240.0
2026-07-19,P017,S003,3,48.0,144.0
2026-07-20,P017,S003,8,48.0,384.0
2026-07-21,P017,S003,2,48.0,96.0
2026-07-22,P017,S003,3,48.0,144.0
2026-07-23,P017,S003,1,48.0,48.0
2026-07-24,P017,S003,3,48.0,144.0
2026-07-25,P017,S003,6,48.0,288.0
2026-07-26,P017,S003,4,48.0,192.0
2026-07-27,P017,S003,2,48.0,96.0
2026-07-28,P017,S003,4,48.0,192.0
2026-07-29,P017,S003,4,48.0,192.0
2026-07-30,P017,S003,3,48.0,144.0
2026-07-31,P017,S003,1,48.0,48.0
2026-08-01,P017,S003,5,48.0,240.0
2026-08-02,P017,S003,3,48.0,144.0
2026-08-03,P017,S003,2,48.0,96.0
2026-08-04,P017,S003,3,48.0,144.0
2026-08-05,P017,S003,5,48.0,240.0
2026-08-06,P017,S003,4,48.0,192.0
2026-08-07,P017,S003,6,48.0,288.0
2026-08-08,P017,S003,4,48.0,192.0
2026-08-09,P017,S003,1,48.0,48.0
2026-08-10,P017,S003,4,48.0,192.0
2026-08-11,P017,S003,2,48.0,96.0
2026-08-12,P017,S003,2,48.0,96.0
2026-08-13,P017,S003,5,48.0,240.0
2026-08-14,P017,S003,2,48.0,96.0
2026-08-15,P017,S003,3,48.0,144.0
2026-08-16,P017,S003,3,48.0,144.0
2026-08-17,P017,S003,2,48.0,96.0
2026-08-18,P017,S003,4,48.0,192.0
2026-08-19,P017,S003,2,48.0,96.0
2026-08-20,P017,S003,3,48.0,144.0
2026-08-21,P017,S003,5,48.0,240.0
2026-08-22,P017,S003,0,48.0,0.0
2026-08-23,P017,S003,3,48.0,144.0
2026-08-24,P017,S003,1,48.0,48.0
2026-08-25,P017,S003,4,48.0,192.0
2026-08-26,P017,S003,0,48.0,0.0
2026-08-27,P017,S003,2,48.0,96.0
2026-08-28,P017,S003,4,48.0,192.0
2026-08-29,P017,S003,2,48.0,96.0
2026-08-30,P017,S003,8,48.0,384.0
2026-08-31,P017,S003,2,48.0,96.0
2026-09-01,P017,S003,1,48.0,48.0
2026-09-02,P017,S003,5,48.0,240.0
2026-09-03,P017,S003,1,48.0,48.0
2026-09-04,P017,S003,2,48.0,96.0
2026-09-05,P017,S003,2,48.0,96.0
2026-06-08,P017,S004,0,48.0,0.0
2026-06-09,P017,S004,1,48.0,48.0
2026-06-10,P017,S004,1,48.0,48.0
2026-06-11,P017,S004,0,48.0,0.0
2026-06-12,P017,S004,1,48.0,48.0
2026-06-13,P017,S004,2,48.0,96.0
2026-06-14,P017,S004,2,48.0,96.0
2026-06-15,P017,S004,0,48.0,0.0
2026-06-16,P017,S004,1,48.0,48.0
2026-06-17,P017,S004,2,48.0,96.0
2026-06-18,P017,S004,3,48.0,144.0
2026-06-19,P017,S004,1,48.0,48.0
2026-06-20,P017,S004,6,48.0,288.0
2026-06-21,P017,S004,2,48.0,96.0
2026-06-22,P017,S004,1,48.0,48.0
2026-06-23,P017,S004,0,48.0,0.0
2026-06-24,P017,S004,2,48.0,96.0
2026-06-25,P017,S004,1,48.0,48.0
2026-06-26,P017,S004,1,48.0,48.0
2026-06-27,P017,S004,0,48.0,0.0
2026-06-28,P017,S004,2,48.0,96.0
2026-06-29,P017,S004,2,48.0,96.0
2026-06-30,P017,S004,0,48.0,0.0
2026-07-01,P017,S004,1,48.0,48.0
2026-07-02,P017,S004,3,48.0,144.0
2026-07-03,P017,S004,1,48.0,48.0
2026-07-04,P017,S004,2,48.0,96.0
2026-07-05,P017,S004,1,48.0,48.0
2026-07-06,P017,S004,0,48.0,0.0
2026-07-07,P017,S004,3,48.0,144.0
2026-07-08,P017,S004,1,48.0,48.0
2026-07-09,P017,S004,2,48.0,96.0
2026-07-10,P017,S004,8,48.0,384.0
2026-07-11,P017,S004,0,48.0,0.0
2026-07-12,P017,S004,3,48.0,144.0
2026-07-13,P017,S004,3,48.0,144.0
2026-07-14,P017,S004,2,48.0,96.0
2026-07-15,P017,S004,1,48.0,48.0
2026-07-16,P017,S004,0,48.0,0.0
2026-07-17,P017,S004,1,48.0,48.0
2026-07-18,P017,S004,2,48.0,96.0
2026-07-19,P017,S004,1,48.0,48.0
2026-07-20,P017,S004,5,48.0,240.0
2026-07-21,P017,S004,1,48.0,48.0
2026-07-22,P017,S004,1,48.0,48.0
2026-07-23,P017,S004,0,48.0,0.0
2026-07-24,P017,S004,0,48.0,0.0
2026-07-25,P017,S004,3,48.0,144.0
2026-07-26,P017,S004,1,48.0,48.0
2026-07-27,P017,S004,0,48.0,0.0
2026-07-28,P017,S004,2,48.0,96.0
2026-07-29,P017,S004,2,48.0,96.0
2026-07-30,P017,S004,2,48.0,96.0
2026-07-31,P017,S004,1,48.0,48.0
2026-08-01,P017,S004,1,48.0,48.0
2026-08-02,P017,S004,2,48.0,96.0
2026-08-03,P017,S004,1,48.0,48.0
2026-08-04,P017,S004,1,48.0,48.0
2026-08-05,P017,S004,3,48.0,144.0
2026-08-06,P017,S004,1,48.0,48.0
2026-08-07,P017,S004,2,48.0,96.0
2026-08-08,P017,S004,2,48.0,96.0
2026-08-09,P017,S004,2,48.0,96.0
2026-08-10,P017,S004,3,48.0,144.0
2026-08-11,P017,S004,0,48.0,0.0
2026-08-12,P017,S004,1,48.0,48.0
2026-08-13,P017,S004,2,48.0,96.0
2026-08-14,P017,S004,2,48.0,96.0
2026-08-15,P017,S004,1,48.0,48.0
2026-08-16,P017,S004,4,48.0,192.0
2026-08-17,P017,S004,0,48.0,0.0
2026-08-18,P017,S004,4,48.0,192.0
2026-08-19,P017,S004,2,48.0,96.0
2026-08-20,P017,S004,3,48.0,144.0
2026-08-21,P017,S004,0,48.0,0.0
2026-08-22,P017,S004,2,48.0,96.0
2026-08-23,P017,S004,2,48.0,96.0
2026-08-24,P017,S004,1,48.0,48.0
2026-08-25,P017,S004,0,48.0,0.0
2026-08-26,P017,S004,2,48.0,96.0
2026-08-27,P017,S004,3,48.0,144.0
2026-08-28,P017,S004,4,48.0,192.0
2026-08-29,P017,S004,1,48.0,48.0
2026-08-30,P017,S004,1,48.0,48.0
2026-08-31,P017,S004,0,48.0,0.0
2026-09-01,P017,S004,0,48.0,0.0
2026-09-02,P017,S004,1,48.0,48.0
2026-09-03,P017,S004,1,48.0,48.0
2026-09-04,P017,S004,2,48.0,96.0
2026-09-05,P017,S004,0,48.0,0.0
2026-06-08,P018,S001,1,95.0,95.0
2026-06-09,P018,S001,3,95.0,285.0
2026-06-10,P018,S001,0,95.0,0.0
2026-06-11,P018,S001,2,95.0,190.0
2026-06-12,P018,S001,4,95.0,380.0
2026-06-13,P018,S001,8,95.0,760.0
2026-06-14,P018,S001,1,95.0,95.0
2026-06-15,P018,S001,3,95.0,285.0
2026-06-16,P018,S001,0,95.0,0.0
2026-06-17,P018,S001,7,95.0,665.0
2026-06-18,P018,S001,3,95.0,285.0
2026-06-19,P018,S001,4,95.0,380.0
2026-06-20,P018,S001,6,95.0,570.0
2026-06-21,P018,S001,1,95.0,95.0
2026-06-22,P018,S001,0,95.0,0.0
2026-06-23,P018,S001,1,95.0,95.0
2026-06-24,P018,S001,1,95.0,95.0
2026-06-25,P018,S001,2,95.0,190.0
2026-06-26,P018,S001,2,95.0,190.0
2026-06-27,P018,S001,3,95.0,285.0
2026-06-28,P018,S001,2,95.0,190.0
2026-06-29,P018,S001,2,95.0,190.0
2026-06-30,P018,S001,3,95.0,285.0
2026-07-01,P018,S001,5,95.0,475.0
2026-07-02,P018,S001,3,95.0,285.0
2026-07-03,P018,S001,5,95.0,475.0
2026-07-04,P018,S001,2,95.0,190.0
2026-07-05,P018,S001,1,95.0,95.0
2026-07-06,P018,S001,4,95.0,380.0
2026-07-07,P018,S001,2,95.0,190.0
2026-07-08,P018,S001,6,95.0,570.0
2026-07-09,P018,S001,1,95.0,95.0
2026-07-10,P018,S001,3,95.0,285.0
2026-07-11,P018,S001,2,95.0,190.0
2026-07-12,P018,S001,5,95.0,475.0
2026-07-13,P018,S001,3,95.0,285.0
2026-07-14,P018,S001,5,95.0,475.0
2026-07-15,P018,S001,4,95.0,380.0
2026-07-16,P018,S001,0,95.0,0.0
2026-07-17,P018,S001,1,95.0,95.0
2026-07-18,P018,S001,5,95.0,475.0
2026-07-19,P018,S001,2,95.0,190.0
2026-07-20,P018,S001,4,95.0,380.0
2026-07-21,P018,S001,6,95.0,570.0
2026-07-22,P018,S001,2,95.0,190.0
2026-07-23,P018,S001,2,95.0,190.0
2026-07-24,P018,S001,5,95.0,475.0
2026-07-25,P018,S001,4,95.0,380.0
2026-07-26,P018,S001,5,95.0,475.0
2026-07-27,P018,S001,1,95.0,95.0
2026-07-28,P018,S001,7,95.0,665.0
2026-07-29,P018,S001,4,95.0,380.0
2026-07-30,P018,S001,2,95.0,190.0
2026-07-31,P018,S001,4,95.0,380.0
2026-08-01,P018,S001,9,95.0,855.0
2026-08-02,P018,S001,3,95.0,285.0
2026-08-03,P018,S001,3,95.0,285.0
2026-08-04,P018,S001,6,95.0,570.0
2026-08-05,P018,S001,2,95.0,190.0
2026-08-06,P018,S001,5,95.0,475.0
2026-08-07,P018,S001,0,95.0,0.0
2026-08-08,P018,S001,8,95.0,760.0
2026-08-09,P018,S001,2,95.0,190.0
2026-08-10,P018,S001,5,95.0,475.0
2026-08-11,P018,S001,4,95.0,380.0
2026-08-12,P018,S001,1,95.0,95.0
2026-08-13,P018,S001,3,95.0,285.0
2026-08-14,P018,S001,6,95.0,570.0
2026-08-15,P018,S001,6,95.0,570.0
2026-08-16,P018,S001,1,95.0,95.0
2026-08-17,P018,S001,2,95.0,190.0
2026-08-18,P018,S001,4,95.0,380.0
2026-08-19,P018,S001,2,95.0,190.0
2026-08-20,P018,S001,3,95.0,285.0
2026-08-21,P018,S001,3,95.0,285.0
2026-08-22,P018,S001,5,95.0,475.0
2026-08-23,P018,S001,1,95.0,95.0
2026-08-24,P018,S001,3,95.0,285.0
2026-08-25,P018,S001,5,95.0,475.0
2026-08-26,P018,S001,4,95.0,380.0
2026-08-27,P018,S001,4,95.0,380.0
2026-08-28,P018,S001,5,95.0,475.0
2026-08-29,P018,S001,1,95.0,95.0
2026-08-30,P018,S001,2,95.0,190.0
2026-08-31,P018,S001,1,95.0,95.0
2026-09-01,P018,S001,2,95.0,190.0
2026-09-02,P018,S001,7,95.0,665.0
2026-09-03,P018,S001,3,95.0,285.0
2026-09-04,P018,S001,3,95.0,285.0
2026-09-05,P018,S001,5,95.0,475.0
2026-06-08,P018,S002,3,95.0,285.0
2026-06-09,P018,S002,3,95.0,285.0
2026-06-10,P018,S002,3,95.0,285.0
2026-06-11,P018,S002,5,95.0,475.0
2026-06-12,P018,S002,6,95.0,570.0
2026-06-13,P018,S002,5,95.0,475.0
2026-06-14,P018,S002,5,95.0,475.0
2026-06-15,P018,S002,3,95.0,285.0
2026-06-16,P018,S002,3,95.0,285.0
2026-06-17,P018,S002,2,95.0,190.0
2026-06-18,P018,S002,6,95.0,570.0
2026-06-19,P018,S002,4,95.0,380.0
2026-06-20,P018,S002,4,95.0,380.0
2026-06-21,P018,S002,3,95.0,285.0
2026-06-22,P018,S002,1,95.0,95.0
2026-06-23,P018,S002,3,95.0,285.0
2026-06-24,P018,S002,4,95.0,380.0
2026-06-25,P018,S002,4,95.0,380.0
2026-06-26,P018,S002,5,95.0,475.0
2026-06-27,P018,S002,6,95.0,570.0
2026-06-28,P018,S002,4,95.0,380.0
2026-06-29,P018,S002,6,95.0,570.0
2026-06-30,P018,S002,5,95.0,475.0
2026-07-01,P018,S002,3,95.0,285.0
2026-07-02,P018,S002,3,95.0,285.0
2026-07-03,P018,S002,4,95.0,380.0
2026-07-04,P018,S002,2,95.0,190.0
2026-07-05,P018,S002,7,95.0,665.0
2026-07-06,P018,S002,8,95.0,760.0
2026-07-07,P018,S002,9,95.0,855.0
2026-07-08,P018,S002,3,95.0,285.0
2026-07-09,P018,S002,3,95.0,285.0
2026-07-10,P018,S002,6,95.0,570.0
2026-07-11,P018,S002,4,95.0,380.0
2026-07-12,P018,S002,5,95.0,475.0
2026-07-13,P018,S002,5,95.0,475.0
2026-07-14,P018,S002,5,95.0,475.0
2026-07-15,P018,S002,8,95.0,760.0
2026-07-16,P018,S002,6,95.0,570.0
2026-07-17,P018,S002,1,95.0,95.0
2026-07-18,P018,S002,5,95.0,475.0
2026-07-19,P018,S002,4,95.0,380.0
2026-07-20,P018,S002,8,95.0,760.0
2026-07-21,P018,S002,3,95.0,285.0
2026-07-22,P018,S002,5,95.0,475.0
2026-07-23,P018,S002,5,95.0,475.0
2026-07-24,P018,S002,4,95.0,380.0
2026-07-25,P018,S002,2,95.0,190.0
2026-07-26,P018,S002,4,95.0,380.0
2026-07-27,P018,S002,1,95.0,95.0
2026-07-28,P018,S002,3,95.0,285.0
2026-07-29,P018,S002,3,95.0,285.0
2026-07-30,P018,S002,3,95.0,285.0
2026-07-31,P018,S002,5,95.0,475.0
2026-08-01,P018,S002,4,95.0,380.0
2026-08-02,P018,S002,3,95.0,285.0
2026-08-03,P018,S002,2,95.0,190.0
2026-08-04,P018,S002,4,95.0,380.0
2026-08-05,P018,S002,1,95.0,95.0
2026-08-06,P018,S002,7,95.0,665.0
2026-08-07,P018,S002,4,95.0,380.0
2026-08-08,P018,S002,8,95.0,760.0
2026-08-09,P018,S002,8,95.0,760.0
2026-08-10,P018,S002,9,95.0,855.0
2026-08-11,P018,S002,3,95.0,285.0
2026-08-12,P018,S002,3,95.0,285.0
2026-08-13,P018,S002,10,95.0,950.0
2026-08-14,P018,S002,6,95.0,570.0
2026-08-15,P018,S002,6,95.0,570.0
2026-08-16,P018,S002,7,95.0,665.0
2026-08-17,P018,S002,4,95.0,380.0
2026-08-18,P018,S002,3,95.0,285.0
2026-08-19,P018,S002,7,95.0,665.0
2026-08-20,P018,S002,5,95.0,475.0
2026-08-21,P018,S002,8,95.0,760.0
2026-08-22,P018,S002,7,95.0,665.0
2026-08-23,P018,S002,9,95.0,855.0
2026-08-24,P018,S002,1,95.0,95.0
2026-08-25,P018,S002,5,95.0,475.0
2026-08-26,P018,S002,4,95.0,380.0
2026-08-27,P018,S002,4,95.0,380.0
2026-08-28,P018,S002,3,95.0,285.0
2026-08-29,P018,S002,6,95.0,570.0
2026-08-30,P018,S002,13,95.0,1235.0
2026-08-31,P018,S002,3,95.0,285.0
2026-09-01,P018,S002,3,95.0,285.0
2026-09-02,P018,S002,4,95.0,380.0
2026-09-03,P018,S002,1,95.0,95.0
2026-09-04,P018,S002,4,95.0,380.0
2026-09-05,P018,S002,8,95.0,760.0
2026-06-08,P018,S003,2,95.0,190.0
2026-06-09,P018,S003,1,95.0,95.0
2026-06-10,P018,S003,1,95.0,95.0
2026-06-11,P018,S003,4,95.0,380.0
2026-06-12,P018,S003,4,95.0,380.0
2026-06-13,P018,S003,2,95.0,190.0
2026-06-14,P018,S003,6,95.0,570.0
2026-06-15,P018,S003,3,95.0,285.0
2026-06-16,P018,S003,5,95.0,475.0
2026-06-17,P018,S003,4,95.0,380.0
2026-06-18,P018,S003,2,95.0,190.0
2026-06-19,P018,S003,3,95.0,285.0
2026-06-20,P018,S003,8,95.0,760.0
2026-06-21,P018,S003,4,95.0,380.0
2026-06-22,P018,S003,5,95.0,475.0
2026-06-23,P018,S003,2,95.0,190.0
2026-06-24,P018,S003,3,95.0,285.0
2026-06-25,P018,S003,1,95.0,95.0
2026-06-26,P018,S003,1,95.0,95.0
2026-06-27,P018,S003,5,95.0,475.0
2026-06-28,P018,S003,3,95.0,285.0
2026-06-29,P018,S003,2,95.0,190.0
2026-06-30,P018,S003,3,95.0,285.0
2026-07-01,P018,S003,2,95.0,190.0
2026-07-02,P018,S003,3,95.0,285.0
2026-07-03,P018,S003,4,95.0,380.0
2026-07-04,P018,S003,10,95.0,950.0
2026-07-05,P018,S003,7,95.0,665.0
2026-07-06,P018,S003,0,95.0,0.0
2026-07-07,P018,S003,3,95.0,285.0
2026-07-08,P018,S003,6,95.0,570.0
2026-07-09,P018,S003,2,95.0,190.0
2026-07-10,P018,S003,1,95.0,95.0
2026-07-11,P018,S003,7,95.0,665.0
2026-07-12,P018,S003,5,95.0,475.0
2026-07-13,P018,S003,2,95.0,190.0
2026-07-14,P018,S003,6,95.0,570.0
2026-07-15,P018,S003,3,95.0,285.0
2026-07-16,P018,S003,1,95.0,95.0
2026-07-17,P018,S003,3,95.0,285.0
2026-07-18,P018,S003,6,95.0,570.0
2026-07-19,P018,S003,7,95.0,665.0
2026-07-20,P018,S003,2,95.0,190.0
2026-07-21,P018,S003,0,95.0,0.0
2026-07-22,P018,S003,2,95.0,190.0
2026-07-23,P018,S003,7,95.0,665.0
2026-07-24,P018,S003,3,95.0,285.0
2026-07-25,P018,S003,5,95.0,475.0
2026-07-26,P018,S003,3,95.0,285.0
2026-07-27,P018,S003,2,95.0,190.0
2026-07-28,P018,S003,4,95.0,380.0
2026-07-29,P018,S003,6,95.0,570.0
2026-07-30,P018,S003,10,95.0,950.0
2026-07-31,P018,S003,4,95.0,380.0
2026-08-01,P018,S003,4,95.0,380.0
2026-08-02,P018,S003,0,95.0,0.0
2026-08-03,P018,S003,3,95.0,285.0
2026-08-04,P018,S003,5,95.0,475.0
2026-08-05,P018,S003,1,95.0,95.0
2026-08-06,P018,S003,4,95.0,380.0
2026-08-07,P018,S003,6,95.0,570.0
2026-08-08,P018,S003,3,95.0,285.0
2026-08-09,P018,S003,4,95.0,380.0
2026-08-10,P018,S003,6,95.0,570.0
2026-08-11,P018,S003,3,95.0,285.0
2026-08-12,P018,S003,4,95.0,380.0
2026-08-13,P018,S003,4,95.0,380.0
2026-08-14,P018,S003,3,95.0,285.0
2026-08-15,P018,S003,1,95.0,95.0
2026-08-16,P018,S003,5,95.0,475.0
2026-08-17,P018,S003,3,95.0,285.0
